pmid,pmcid
31744781,9942488
31751399,12216858
31751399,6872158
31751399,8085114
31751399,8223861
31751399,8700507
31751399,8752646
31753258,10361867
31753258,11587671
31753258,11796107
31753258,6935869
31753258,7329250
31753258,8689437
31753258,8970594
31753258,9160367
31753258,9341337
31753258,9682430
31753258,9757131
31753274,10175167
31753274,10332589
31753274,10618880
31753274,10897080
31753274,11150108
31753274,12243625
31753274,6713520
31753274,7409839
31753274,7426244
31753274,7971495
31753274,7996003
31753274,8026641
31753274,8217215
31753274,8714265
31753274,9218843
31753274,9948924
31754696,10175167
31754696,10225217
31754696,10455778
31754696,10463265
31754696,10638919
31754696,10829343
31754696,10995846
31754696,11150108
31754696,11755729
31754696,11821664
31754696,11913776
31754696,12217687
31754696,7357328
31754696,7431994
31754696,7907907
31754696,7957211
31754696,8258011
31754696,8562975
31754696,8739418
31754696,8861217
31754696,8898260
31754696,8960139
31754696,9086780
31754696,9114465
31754696,9377378
31754696,9654506
31754696,9910323
31755208,10314875
31755208,10526944
31755208,10544054
31755208,10612042
31755208,10634262
31755208,10905547
31755208,10931552
31755208,10941745
31755208,10955788
31755208,11048999
31755208,11401003
31755208,11434491
31755208,7246663
31755208,8149817
31755208,8297975
31755208,9609415
31756693,10314639
31756693,11000116
31756693,11174948
31756693,11318302
31756693,7737962
31756693,9879846
31756693,9986199
31760804,10154158
31760804,10217247
31760804,10311143
31760804,10697510
31760804,11092314
31760804,11395350
31760804,7263603
31760804,7490899
31760804,7504369
31760804,8514187
31760804,8518704
31760804,8730345
31760804,9674171
31761028,10162013
31761028,9345070
31772605,10766557
31772605,11432121
31772605,6739783
31772605,8466423
31772605,9438788
31772694,6854236
31772694,8083988
31772694,8792317
31772694,8979193
31779523,6886269
31779523,9549732
31783113,10449569
31783113,7763396
31783113,8863631
31783113,8932193
31783757,10202506
31783757,10579501
31783757,11086882
31783757,11216998
31783757,11268361
31783757,11480917
31783757,11634492
31783757,11687243
31783757,11697458
31783757,11755573
31783757,12184353
31783757,6883613
31783757,7283307
31783757,7283330
31783757,7304118
31783757,7424394
31783757,7832229
31783757,8407560
31783757,8553075
31783757,8626898
31783757,8810846
31783757,9428278
31783757,9530580
31783757,9710371
31783757,9745555
31785139,9604938
31786933,10023135
31786933,10034668
31786933,10035039
31786933,10044490
31786933,10050478
31786933,10063455
31786933,10082633
31786933,10121911
31786933,10130230
31786933,10163388
31786933,10193454
31786933,10243223
31786933,10257094
31786933,10293066
31786933,10377507
31786933,10383010
31786933,10387656
31786933,10407758
31786933,10460819
31786933,10483381
31786933,10527154
31786933,10528487
31786933,10630609
31786933,10683938
31786933,10713957
31786933,10730760
31786933,10775919
31786933,10781771
31786933,10850316
31786933,10870807
31786933,10889050
31786933,10914333
31786933,10943881
31786933,11060890
31786933,11086281
31786933,11132627
31786933,11152114
31786933,11180567
31786933,11259974
31786933,11281026
31786933,11282871
31786933,11324150
31786933,11384240
31786933,11392633
31786933,11638524
31786933,11638526
31786933,11825882
31786933,11847226
31786933,11867840
31786933,11938673
31786933,11986849
31786933,12045107
31786933,12064969
31786933,12226777
31786933,7002204
31786933,7171554
31786933,7190448
31786933,7306570
31786933,7340569
31786933,7383475
31786933,7451120
31786933,7531057
31786933,7533113
31786933,7728902
31786933,7814710
31786933,7842998
31786933,7936466
31786933,8026663
31786933,8027950
31786933,8194032
31786933,8197774
31786933,8314254
31786933,8370094
31786933,8384722
31786933,8494834
31786933,8840957
31786933,8885974
31786933,8904661
31786933,8916813
31786933,8943804
31786933,8991671
31786933,9063385
31786933,9130343
31786933,9187606
31786933,9218889
31786933,9248991
31786933,9299987
31786933,9365256
31786933,9411360
31786933,9523505
31786933,9524103
31786933,9545585
31786933,9647560
31786933,9714767
31786933,9722535
31786933,9896393
31786933,9898828
31786933,9926945
31787005,10050824
31787005,10268141
31787005,10337451
31787005,10913630
31787005,11565303
31787005,7310486
31787005,7451889
31787005,7554073
31787005,7659675
31787005,8023328
31787005,8363845
31787005,8647241
31787005,8935331
31787005,9808105
31787718,
31789439,10100006
31789439,10978642
31789439,7079022
31789439,8021094
31789439,8038775
31789439,8593090
31789439,9872301
31789439,9948365
31790653,10492530
31790653,10703528
31790653,11567058
31790653,11757068
31790653,7268437
31790653,7398133
31790653,9305679
31790653,9525438
31790980,11752996
31790980,6941579
31790980,7378751
31790980,7808060
31790980,8380407
31790980,9945348
31791441,10807912
31791441,7967936
31791441,9454062
31791441,9730002
31791441,9879650
31792093,7398918
31797368,10926267
31797368,10985081
31797368,11786573
31797368,7370895
31797368,7758040
31797368,8650115
31797368,9247191
31797368,9795597
31798781,10196487
31798781,10419447
31798781,10589420
31798781,10917589
31798781,11007745
31798781,11100318
31798781,11110320
31798781,11127127
31798781,11207185
31798781,11212702
31798781,11222603
31798781,11304405
31798781,11593055
31798781,12007180
31798781,12181496
31798781,6883185
31798781,7235179
31798781,7293386
31798781,8002639
31798781,8120665
31798781,8134523
31798781,8263633
31798781,8273929
31798781,8284839
31798781,8345133
31798781,8416813
31798781,8560162
31798781,8610908
31798781,8657307
31798781,8710575
31798781,8801093
31798781,9063078
31798781,9099524
31798781,9126769
31798781,9177054
31798781,9323588
31798781,9509459
31798781,9913656
31798781,9940696
31800135,10132222
31800135,10947959
31800135,11922038
31800135,12015682
31800135,12077967
31800135,8035924
31800135,8533994
31800135,9676909
31800135,9978949
31804405,10110345
31804405,10362880
31804405,10594927
31804405,10651254
31804405,11127705
31804405,11377556
31804405,11724692
31804405,11729885
31804405,11903550
31804405,11951824
31804405,12078743
31804405,8523760
31804405,8891216
31804405,8900723
31804405,9247588
31804405,9533242
31804682,10269429
31804682,10372160
31804682,10559126
31804682,10662067
31804682,10725490
31804682,12165636
31804682,9802231
31804682,9924039
31804682,9990718
31808356,10165208
31808356,10619579
31808356,8461204
31808356,8513285
31809429,10276170
31809429,10540930
31809429,11508650
31809429,12034376
31809429,7236400
31809429,7704807
31809429,8542643
31809429,8547203
31809429,8602725
31809429,8900903
31809429,9193844
31809429,9253094
31809429,9677949
31809429,9819163
31811295,10169166
31811295,10872640
31811295,11161546
31811295,11687760
31811295,7350715
31811295,7606788
31811295,7749194
31811295,8097804
31811295,8663670
31811295,8939152
31811295,9427148
31811295,9639258
31811316,10358938
31811316,10650198
31811316,11036459
31811316,11560057
31811316,7488329
31811316,7611718
31811316,7707067
31811316,7848754
31811316,8387856
31811316,8884496
31811316,9046752
31811316,9264309
31820218,10407451
31820218,10420337
31820218,10823563
31820218,10897080
31820218,10942841
31820218,11560079
31820218,12076257
31820218,12251421
31820218,7018897
31820218,7018930
31820218,7689620
31820218,8165019
31820218,8608552
31820218,8805010
31820218,8904272
31820218,8924938
31820218,9062689
31820218,9106898
31820218,9292612
31820218,9464657
31820218,9508628
31829228,10723714
31829228,11057101
31829228,11496383
31829228,6907348
31829228,6934332
31829228,8165019
31829228,8243031
31829228,8281441
31829228,9286294
31829228,9391018
31829228,9531424
31829228,9663180
31831976,6906109
31841589,10065883
31841589,10091852
31841589,10155644
31841589,10210068
31841589,10449368
31841589,10513245
31841589,10593195
31841589,10651731
31841589,10654710
31841589,10664461
31841589,10695273
31841589,10836308
31841589,10942841
31841589,10973954
31841589,10976697
31841589,11104685
31841589,11211692
31841589,11227082
31841589,11377998
31841589,12158628
31841589,12165655
31841589,6990690
31841589,7295678
31841589,7418042
31841589,7491962
31841589,7770613
31841589,7924141
31841589,8026407
31841589,8038164
31841589,8217215
31841589,8238862
31841589,8240008
31841589,8281797
31841589,8324607
31841589,8356065
31841589,8429061
31841589,8500720
31841589,8547564
31841589,8595838
31841589,8601097
31841589,8654605
31841589,8689437
31841589,8778996
31841589,8795234
31841589,8867916
31841589,8984007
31841589,9203599
31841589,9356320
31841589,9541269
31841589,9624202
31841589,9682430
31843217,10933144
31843217,11137624
31843217,8796018
31848077,10169239
31848077,10416597
31848077,10637554
31848077,10834461
31848077,11011799
31848077,11303039
31848077,11410524
31848077,11456668
31848077,11833826
31848077,11874526
31848077,11927944
31848077,12045123
31848077,7199643
31848077,8155747
31848077,8305027
31848077,8647241
31848077,8685908
31848077,8784305
31848077,8814689
31848077,8943217
31848077,9237258
31848077,9636491
31848077,9896289
31848077,9938889
31851105,10872845
31851105,8251541
31851105,8266506
31851105,9526854
31851641,10080471
31851641,10314964
31851641,10337451
31851641,10485032
31851641,10537242
31851641,10538426
31851641,10868092
31851641,10942841
31851641,11697899
31851641,11785817
31851641,11809734
31851641,7068728
31851641,7354322
31851641,8177715
31851641,8194057
31851641,8289484
31851641,8302454
31851641,8373633
31851641,8787466
31851641,8867889
31851641,8900903
31851641,9218552
31851641,9663218
31851641,9825641
31854295,
31860229,10744939
31860229,10802020
31860229,7217068
31860229,7756330
31860229,8602748
31860229,8664973
31860229,9749278
31862438,10037482
31862438,10206508
31862438,10225315
31862438,10322188
31862438,10358249
31862438,10559130
31862438,10647213
31862438,10716786
31862438,10836639
31862438,10851469
31862438,10871446
31862438,10902599
31862438,11067682
31862438,11301857
31862438,11451813
31862438,11523026
31862438,11593132
31862438,11776097
31862438,11942260
31862438,12045328
31862438,7268431
31862438,7509918
31862438,8071602
31862438,8477616
31862438,8799111
31862438,9041078
31862438,9086889
31862438,9119356
31862438,9588723
31862438,9748905
31862438,9974548
31863536,10316367
31863536,8900668
31864352,10119214
31864352,10149406
31864352,10792884
31864352,11152319
31864352,11152518
31864352,11178636
31864352,11380822
31864352,11773042
31864352,11848978
31864352,11953065
31864352,6925437
31864352,7434211
31864352,8017156
31864352,8254222
31864352,9024258
31864352,9214351
31864352,9261956
31864352,9615304
31864352,9643094
31864352,9714528
31864352,9733261
31864352,9734860
31864352,9808337
31864695,10532218
31864695,10750960
31864695,11096269
31864695,11139815
31864695,11181751
31864695,11551306
31864695,11708373
31864695,6892724
31864695,7310606
31864695,7791248
31864695,8691223
31864695,8987384
31864695,9175252
31870819,10314708
31870819,10452193
31870819,10538336
31870819,10782257
31870819,10802539
31870819,11863196
31870819,8567777
31870819,9825641
31871437,10569958
31871437,6911936
31874300,11808588
31874300,12005173
31874300,12097930
31874300,7047881
31874300,7483178
31874300,8384258
31875300,10800282
31875300,11563311
31875300,7004429
31875300,8037321
31875300,8631163
31875300,8782532
31875300,8809015
31875300,8888122
31875300,9464678
31883286,10288690
31883286,10616054
31883286,10913260
31883286,8627382
31883286,8977804
31886763,10638587
31886763,7846693
31890419,10108579
31890419,10478026
31890419,6929257
31890419,8506889
31890419,9794164
31890419,9975525
31891578,10001548
31891578,10031976
31891578,10041351
31891578,10044474
31891578,10121834
31891578,10158842
31891578,10176422
31891578,10186413
31891578,10208373
31891578,10246871
31891578,10329353
31891578,10387124
31891578,10393447
31891578,10460819
31891578,10505241
31891578,10593985
31891578,10688603
31891578,10690307
31891578,10759331
31891578,10795482
31891578,10804588
31891578,10863078
31891578,10905868
31891578,10947909
31891578,10952213
31891578,11031279
31891578,11056294
31891578,11063772
31891578,11070671
31891578,11236203
31891578,11265078
31891578,11300157
31891578,11395844
31891578,11446461
31891578,11572460
31891578,11622996
31891578,11652378
31891578,11740793
31891578,11786385
31891578,11790359
31891578,11803362
31891578,11806496
31891578,11868974
31891578,11910952
31891578,11959802
31891578,11996259
31891578,12134954
31891578,12153421
31891578,6879121
31891578,6938347
31891578,7469909
31891578,7470457
31891578,7533113
31891578,7580175
31891578,7683355
31891578,7708799
31891578,7744215
31891578,7750207
31891578,8214559
31891578,8240363
31891578,8265117
31891578,8317346
31891578,8394531
31891578,8454843
31891578,8677581
31891578,8687452
31891578,8777564
31891578,8810696
31891578,8849578
31891578,8852331
31891578,8897889
31891578,8900790
31891578,8903064
31891578,8916817
31891578,9100853
31891578,9167208
31891578,9169252
31891578,9218006
31891578,9251864
31891578,9258049
31891578,9345512
31891578,9363267
31891578,9472807
31891578,9566712
31891578,9644600
31891578,9729019
31891578,9796148
31891578,9835718
31891578,9980015
31891578,9998103
31891598,10026074
31891598,10154046
31891598,10384319
31891598,11099566
31891598,6938328
31891598,7711672
31891598,7722253
31891598,8599937
31891598,8636804
31891598,9603628
31891598,9731367
31895949,10392190
31895949,10478805
31895949,10478807
31895949,10478812
31895949,10503285
31895949,10743980
31895949,10906955
31895949,10989502
31895949,11041050
31895949,11493645
31895949,11813611
31895949,12070669
31895949,12142695
31895949,12147729
31895949,7918661
31895949,8533348
31895949,8558109
31895949,8919810
31895949,9030588
31895949,9053496
31895949,9344577
31895949,9645354
31895949,9730438
31895949,9831910
31896548,10189945
31896548,10447387
31896548,10448738
31896548,10483573
31896548,10683764
31896548,10692244
31896548,10827648
31896548,10872568
31896548,10872799
31896548,10986243
31896548,11025014
31896548,11182722
31896548,11214929
31896548,11513238
31896548,12186201
31896548,12250176
31896548,6993495
31896548,8893024
31896548,9539823
31896548,9867779
31897496,11985054
31897496,8120481
31897709,11253739
31897709,8877436
31897709,9235447
31897709,9425522
31901407,11575362
31901407,9147374
31901407,9201553
31905233,10121859
31905233,10142390
31905233,10531035
31905233,10758394
31905233,10841877
31905233,10842045
31905233,10964115
31905233,11068080
31905233,11082498
31905233,11116325
31905233,11163270
31905233,11184500
31905233,11422521
31905233,11520508
31905233,11528886
31905233,11571032
31905233,11633490
31905233,11724424
31905233,11790360
